"z",""
670.77074442939,644.774143613044
513.253949377109,847.628393010291
1112.70762551836,831.942504321773
922.004700100374,824.042229789179
412.813591761738,806.126745573155
668.032921305081,798.102160825118
893.840639132925,788.017710922661
573.944560356079,771.758699263772
597.706504670877,769.715625808202
639.440996819564,767.670179898927
674.417551929288,751.221405330981
693.843107908501,747.085611147148
692.188779367602,738.785818920298
656.864869439839,730.448547119458
743.12295875274,673.205745643288
328.66500761745,662.423836862901
289.885561429668,660.260783270876
874.432266439893,640.694233769069
837.9658,841.757373016496
1103.75343116272,824.062527127972
590.09420967183,812.158547997738
619.745663302278,800.168598605448
704.731846093465,773.895862419578
792.950713029165,763.683969120958
776.88721568839,751.351591870004
804.113449070258,726.432800261907
852.934192138649,724.341038459188
894.668684287336,722.246950808778
785.308776494884,711.741724306788
629.592679283447,699.059317952672
747.087244295757,694.813504089797
1098.27067867113,682.021417892959
847.811931893951,671.299178782344
493.310730936702,662.681053590834
654.409388958213,645.338407371873
759.098362099424,643.160689674398
869.233996581032,640.980790451634
979.121239581104,638.798714508123
948.101434481608,839.794121450468
1052.79040762282,837.838165818452
1327.53223314117,828.022676360944
772.994936188508,812.193950628373
729.881297783887,798.218595447278
960.112552285275,792.193392114664
1077.60711729759,788.164677201457
1086.94451177184,782.10374972485
861.636264373203,773.989220846601
854.265604442383,763.79265419644
908.874550846616,741.152194032553
847.665294292648,728.682997442925
831.368890324623,707.714686832382
773.432817436921,705.60513254364
708.670184306896,701.379123450735
1087.45413327875,686.515984207563
1170.99463044142,675.831275363564
864.102715278675,667.24296120412
603.446365418311,660.778241831739
543.489615240269,658.618884605653
499.970606790143,652.127521204698
1256.45192963332,833.918406864615
1334.37265682629,831.95829729116
1246.71655072326,818.17091137985
718.81636090997,802.271003915721
913.356380928138,794.263875544052
1215.51833917552,784.201399792147
1196.83175477192,780.159759847984
1153.78985662579,778.135375219596
899.132170669419,767.977845029192
1053.99802312329,751.60265980563
1020.20928707229,749.545136523778
957.55253729272,726.757362845079
1138.45350608381,716.305840614847
941.256133324695,705.796364549116
899.867527402838,693.109013885421
1123.75353613464,686.734459054367
1257.90941043742,682.473382132761
1299.58447467815,680.339442389284
1154.2277378742,669.635881157773
1067.83480937563,667.48842355512
874.432266439893,641.545484431013
